"id","category_id","title","sale_price","num_of_bhk","site","product_url","total_sqft","livable_sqft","num_bedrooms","num_bathrooms","flat_condition","flooring_type","parking","furnishing_state","direction_facing","property_on","ownership","year_built","location","inserted_timestamp"
"1050","1","1BHK Apartment for Sale","21.57 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-badlapur-west-mumbai-at-umiya-dham/twr7x5k0omorxvmk","665","459","1","1","New Sale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Badlapur West","2018-09-12 16:52:58"
"1051","1","2BHK Apartment for Sale","2.25 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2-bhk-apartment-for-sale-in-wadala-east-mumbai-at-emgee-greens/tbgssg3ttulcc32v","1142","800","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Wadala East","2018-09-12 16:53:02"
"1052","1","3BHK Apartment for Sale","3.15 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-andheri-west-mumbai-at-kabra-metro-one/a9aodgs5j9lz7as1","1288","920","3","3","New Sale","Vitrified Tiles","Yes","not furnished","East","9th floor","Freehold","Under Construction","Andheri West","2018-09-12 16:53:05"
"1053","1","3BHK Apartment for Sale","2.03 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-kanjurmarg-mumbai-at-arkade-earth/ljx8l56p4rl9xk2a","1390","973","3","3","New Sale","Vitrified Tiles","Yes","not furnished","East","11th floor","Freehold","Under Construction","Kanjurmarg","2018-09-12 16:53:09"
"1054","1",,"45 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/4bhk-apartment-for-sale-in-boisar-mumbai/avu5o9szcbvi4yuh","1250","875","4","2","Resale",NULL,"Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Boisar","2018-09-12 16:53:13"
"1055","1",,"85 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-madh-mumbai/qwr7si9asspuqb3b","925","648","2","2","Resale",NULL,"Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Madh","2018-09-12 16:53:15"
"1056","1","2BHK Apartment for Sale","1.35 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-jogeshwari-east-mumbai-at-vijaylaxmi-bliss/cl5czguku80g860m","800","485","2","2","New Sale","Vitrified Tiles","Yes","not furnished","West","4th floor","Freehold","2018","Jogeshwari East","2018-09-12 16:53:18"
"1057","1",,"35 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-ghodbandar-mumbai-at-apartment/b281qvibn873pq4f","557","390","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Ghodbandar","2018-09-12 16:53:25"
"1058","1","4BHK Apartment for Sale","5.5 Crores","4BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-4bhk-apartment-for-sale-in-chembur-mumbai-at-annapurna-chs/dgeam3wsqbu7l3q9","1950","1700","4","4","Resale","Vitrified Tiles","Yes","semi furnished","North","9th floor","coop","2009","Chembur","2018-09-12 16:53:29"
"1059","1","1BHK Apartment for Sale","1.34 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-lbs-marg-mumbai-at-omkar-meridia/a4wz8v2se7kfn7qw","695","487","1","1","New Sale","Vitrified Tiles","Yes","not furnished","North-East","8th floor","Freehold","Under Construction","LBS Marg","2018-09-12 16:53:33"
"1060","1","1BHK Apartment for Sale","23 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-nalasopara-west-mumbai-at-apartment/fosp8eqnve0o1jsr","365","256","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Nalasopara West","2018-09-12 16:53:36"
"1061","1","1BHK Apartment for Sale","24 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1-bhk-apartment-for-sale-in-nalasopara-west-mumbai-at-apartment/1nj1a2u2f8knpuyw","525","368","1","1","New Sale",NULL,"No","Semi furnished",NULL,"Ground floor",NULL,NULL,"Nalasopara West","2018-09-12 16:53:46"
"1062","1","1BHK Apartment for Sale","80 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-vile-parle-east-mumbai-at-apartment/dnlz2jelwezwmncz","450","315","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Vile Parle East","2018-09-12 16:53:51"
"1063","1","1BHK Apartment for Sale","3 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-tardeo-mumbai-at-apartment/bq1hy2encj5o5wtd","480","336","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Tardeo","2018-09-12 16:53:54"
"1064","1","1BHK Apartment for Sale","22 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-virar-east-mumbai-at-apartment/2d85rdj0p435tv5n","535","375","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Virar East","2018-09-12 16:54:01"
"1065","1","3BHK Apartment for Sale","1.85 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-kandivali-east-mumbai-at-bhoomi-valley/aengm6qyi3rg9xhb","1225","900","3","3","Resale",NULL,"Yes","semi furnished","East","4th floor","coop","2012","Kandivali East","2018-09-12 16:54:08"
"1066","1","1BHK Apartment for Sale","38 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1-bhk-apartment-for-sale-in-bhayandar-east-mumbai-at-apartment/ri2698gsplgxtxpp","370","259","1","1","New Sale",NULL,"No","Semi furnished",NULL,"Ground floor",NULL,NULL,"Bhayandar East","2018-09-12 16:54:11"
"1067","1","2BHK Apartment for Sale","1.55 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2-bhk-apartment-for-sale-in-jogeshwari-west-mumbai-at-apartment/979myg1vmf1j1t8k","1100","770","2","2","New Sale",NULL,"No","Semi furnished",NULL,"Ground floor",NULL,NULL,"Jogeshwari West","2018-09-12 16:54:18"
"1068","1","2BHK Apartment for Sale","1.65 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-kanjurmarg-mumbai-at-kanakia-zen-world/e4x5e3udfaujeqc6","700","700","2","2","New Sale","Vitrified Tiles","Yes","not furnished","East","5th floor","Freehold","Under Construction","Kanjurmarg","2018-09-12 16:54:21"
"1069","1",,"1.15 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-malad-east-mumbai-at-shiv-shakti-tower-28/vwmiyhof4img66ca","1021","619","2","2","New Sale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Malad East","2018-09-12 16:54:24"
"1070","1","1BHK Apartment for Sale","81 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-malad-east-mumbai-at-shiv-shakti-tower-28/r1lpnucij3tervwq","719","436","1","2","New Sale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Malad East","2018-09-12 16:54:27"
"1071","1","1BHK Apartment for Sale","1.53 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-govandi-mumbai-at-runwal-serene/qpvbc5nm6y8pkwvz","444","444","1","2","New Sale","Vitrified Tiles","Yes","not furnished","East","9th floor","Freehold","Under Construction","Govandi","2018-09-12 16:54:31"
"1072","1","2BHK Apartment for Sale","97 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-mira-road-mumbai-at-shanti-poonam-estate-cluster-2/hway7ttb70glarb2","1040","676","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Mira Road","2018-09-12 16:54:33"
"1073","1","3BHK Apartment for Sale","5.8 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-goregaon-east-mumbai-at-oberoi-esquire/me0sy5tiqkgeraf0","2163","1514","3","5","New Sale","Marble Flooring","Yes","not furnished","East","16th floor","Freehold","2018","Goregaon East","2018-09-12 16:54:40"
"1074","1","2BHK Apartment for Sale","34.5 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-nalasopara-west-mumbai-at-trinity-heights/tyi8ihaelde3nkzx","910","637","2","2","Resale","Vitrified Tiles","Yes","not furnished","East","6th floor","Freehold","2013","Nalasopara West","2018-09-12 16:54:44"
"1075","1","2BHK Apartment for Sale","1.8 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-andheri-east-mumbai-at-runwal-elina/hpfz2eqaco1ti39y","926","648","2","2","New Sale","Vitrified Tiles","Yes","not furnished","East","9th floor","Freehold","Under Construction","Andheri East","2018-09-12 16:54:47"
"1076","1","1BHK Apartment for Sale","99 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-tilak-nagar-mumbai-at-swapna-purti-chs/nlmcr77vgcmi0ec4","630","485","1","2","Resale","Vitrified Tiles","Yes","not furnished","East","1st floor","coop","2016","Tilak Nagar","2018-09-12 16:54:50"
"1077","1","2BHK Apartment for Sale","67 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-borivali-west-mumbai/7gdohu57ce5rs5xf","660","528","2","1","Resale","Vitrified Tiles","Yes","semi furnished","East","Ground floor","Freehold","2008","Borivali West","2018-09-12 16:54:54"
"1078","1","4BHK Apartment for Sale","3.15 Crores","4BHK","CommonFloor","https://www.commonfloor.com/listing/4bhk-apartment-for-sale-in-kandivali-east-mumbai-at-raj-white-city-/s8bboa0tupl36fnx","2519","1763","4","5","New Sale","Vitrified Tiles","Yes","not furnished","East","11th floor","Freehold","Under Construction","Kandivali East","2018-09-12 16:55:01"
"1079","1","2BHK Apartment for Sale","42 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-2-bhk-apartment-for-sale-in-ghatkopar-west-mumbai-at-apartment/wapblbcf0mhicifx","450","315","2","2","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Ghatkopar West","2018-09-12 16:55:05"
"1080","1","2BHK Apartment for Sale","1.6 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-2-bhk-apartment-for-sale-in-borivali-east-mumbai-at-apartment/9f1075vsou63x5x9","711","498","2","2","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Borivali East","2018-09-12 16:55:08"
"1081","1","1BHK Apartment for Sale","19.9 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-neral-mumbai-at-apartment/bemhb43506634scv","605","424","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Neral","2018-09-12 16:55:11"
"1082","1","1BHK Apartment for Sale","26 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-badlapur-west-mumbai-at-apartment/kkf4e7n7xjiww9m3","550","385","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Badlapur West","2018-09-12 16:55:15"
"1083","1","2BHK Apartment for Sale","30.1 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-2-bhk-apartment-for-sale-in-raigad-mumbai-at-apartment/u190kifpe8y8i8bc","860","602","2","2","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Raigad","2018-09-12 16:55:19"
"1084","1","1BHK Apartment for Sale","25 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-vasai-east-mumbai-at-apartment/hbqvxp76tb1ez268","372","260","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Vasai East","2018-09-12 16:55:23"
"1085","1","1BHK Apartment for Sale","21 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-mankhurd-mumbai-at-apartment/2od5w7pxq4wtrmkg","225","158","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Mankhurd","2018-09-12 16:55:31"
"1086","1","1BHK Apartment for Sale","42 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-1-bhk-apartment-for-sale-in-mira-road-mumbai-at-apartment/l185m8id06gfzmei","575","403","1","1","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Mira Road","2018-09-12 16:55:35"
"1087","1","1BHK Apartment for Sale","41 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1-bhk-apartment-for-sale-in-dombivli-west-mumbai-at-apartment/ru8vzm0xuj489tpr","480","336","1","1","New Sale",NULL,"No","Semi furnished",NULL,"Ground floor",NULL,NULL,"Dombivli West","2018-09-12 16:55:39"
"1088","1",,"2.15 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1-bhk-apartment-for-sale-in-badlapur-west-mumbai-at-apartment/rh97czafj8z8y1ew","560","392","1","1","New Sale",NULL,"No","Semi furnished",NULL,"Ground floor",NULL,NULL,"Badlapur West","2018-09-12 16:55:42"
"1089","1",,"2.2 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-andheri-east-mumbai/ehwh7hnkx8f5x7pv","1175","823","2","2","Resale",NULL,"Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Andheri East","2018-09-12 16:55:44"
"1090","1","2BHK Apartment for Sale","30 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/not-furnished-2-bhk-apartment-for-sale-in-virar-west-mumbai-at-apartment/mr51izr0xfd7ab1p","600","420","2","2","New Sale",NULL,"No","Not furnished",NULL,"Ground floor",NULL,NULL,"Virar West","2018-09-12 16:55:48"
"1091","1",,"2.2 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/fully-furnished-3bhk-apartment-for-sale-in-kandivali-east-mumbai-at-thakur-mahadev-tower/v1hy7mj8ynvc1aba","1250","950","3","3","Resale","Vitrified Tiles","Yes","fully furnished","West","7th floor","coop","2005","Kandivali East","2018-09-12 16:55:53"
"1092","1","3BHK Apartment for Sale","4.25 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-goregaon-east-mumbai-at-lodha-fiorenza/knm9vuhj34u9xrxg","2205","1433","3","5","Resale","Vitrified Tiles","Yes","semi furnished","North","30th floor",NULL,NULL,"Goregaon East","2018-09-12 16:55:56"
"1093","1",,"65 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-dombivli-east-mumbai/rtqx7mj8plpqwypj","1000","700","2","2","Resale","Vitrified Tiles","Yes",NULL,"North-East","1st floor","Freehold",NULL,"Dombivli East","2018-09-12 16:56:00"
"1094","1","4BHK Apartment for Sale","10.5 Crores","4BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-4bhk-apartment-for-sale-in-mahalaxmi-mumbai/b9iiic78at8praxk",NULL,"2155","4","5","New Sale","Marble Flooring","Yes","semi furnished","East","11th floor","Freehold","Under Construction","Mahalaxmi","2018-09-12 16:56:05"
"1095","1","2BHK Apartment for Sale","2.09 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-mulund-west-mumbai-at-wadhwa-atmosphere/bu95twgoh8suyanj","1070","749","2","2","New Sale","Vitrified Tiles","Yes","not furnished","East","11th floor","Freehold","Under Construction","Mulund West","2018-09-12 16:56:09"
"1096","1","1BHK Apartment for Sale","31.56 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-kalyan-west-mumbai/f0vufnkkvnfi4csy","600","500","1","1","Resale","Vitrified Tiles","Yes","not furnished",NULL,"4th floor","Freehold","2008","Kalyan West","2018-09-12 16:56:12"
"1097","1","2BHK Apartment for Sale","1.5 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-borivali-east-mumbai-at-akar-pinnacle/7a0pohewfbxoa603","1234","748","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Borivali East","2018-09-12 16:56:18"
"1098","1","1BHK Apartment for Sale","22 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-ulhasnagar-mumbai/9i7tj42vxniuuaql","630","530","1","1","Resale","Vitrified Tiles","Yes","not furnished",NULL,"2nd floor","Freehold","2010","Ulhasnagar","2018-09-12 16:56:22"
"1099","1",,"40 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-nalasopara-west-mumbai-at-new-patankar-park/23qt3z0wxkpg0gh0","651","590","2","1","Resale","Mosaic Tiles","No","not furnished","East","2nd floor","Freehold","1994","Nalasopara West","2018-09-12 16:56:33"
"1100","1","4BHK Apartment for Sale","11.65 Crores","4BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-4bhk-apartment-for-sale-in-mahalaxmi-mumbai/g6fyh8ge31fkdxdh","3270","2330","4","5","New Sale","Marble Flooring","Yes","semi furnished","East","18th floor","Freehold","Under Construction","Mahalaxmi","2018-09-12 16:56:37"
"1101","1","2BHK Apartment for Sale","1.6 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-malad-west-mumbai/a5pfu8pbr96ossuq","840","600","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Malad West","2018-09-12 16:56:46"
"1102","1","1BHK Apartment for Sale","43 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-mira-road-mumbai-at-ng-shelter/5a70c89626912",NULL,NULL,NULL,NULL,NULL,NULL,"No",NULL,"null","Ground floor",NULL,NULL,"Mira Road","2018-09-12 16:56:50"
"1103","1","1BHK Apartment for Sale","31.5 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-virar-west-mumbai-at-bachraj-landmark/x96aj2e9v8272o4e","700","490","1","2","New Sale",NULL,"Yes","semi furnished","East","9th floor","Freehold","2018","Virar West","2018-09-12 16:56:52"
"1104","1","1BHK Apartment for Sale","23 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-virar-east-mumbai/3jtgwzcabpusagzr","385","300","1","1","Resale","Vitrified Tiles","No",NULL,NULL,"Ground floor","Freehold",NULL,"Virar East","2018-09-12 16:56:56"
"1105","1","2BHK Apartment for Sale","1.8 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-dombivli-east-mumbai-at-shiv-shakti-chs/pfuelfdx6ehg0xv4","1400","980","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Dombivli East","2018-09-12 16:57:01"
"1106","1","1BHK Apartment for Sale","1.25 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/1-bhk-apartment-for-sale-in-mulund-west-mumbai-at-pragji-sunderji-apartment/sylld8jdnibjyxtc","643","495","1","2","Resale","Vitrified Tiles","Yes","fully furnished",NULL,"6th floor","freehold","2011","Mulund West","2018-09-12 16:57:05"
"1107","1","1BHK Apartment for Sale","30 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-mulund-east-mumbai/kb8kjkvjjcjk8eua","330","264","1","1","Resale",NULL,"No",NULL,NULL,"2nd floor","Freehold",NULL,"Mulund East","2018-09-12 16:57:10"
"1108","1","1BHK Apartment for Sale","1.65 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-andheri-west-mumbai-at-indralok-apartment/1xykcqs64wf95xqp","600","475","1","2","Resale","Marble Flooring","Yes",NULL,"West","7th floor","Freehold",NULL,"Andheri West","2018-09-12 16:57:13"
"1109","1","2BHK Apartment for Sale","1.9 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-ghatkopar-west-mumbai-at-runwal-the-orchard-residency/fdr67br1m3v1qf5j","1026","718","2","2","Resale","Marbonite","Yes","not furnished","West","3th floor","Freehold","2011","Ghatkopar West","2018-09-12 16:57:17"
"1110","1","1BHK Apartment for Sale","75 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1-bhk-apartment-for-sale-in-jogeshwari-east-mumbai-at-avant-heritage-phase-ii/mw2qhdsdzts5mmk8","500","350","1","2","New Sale",NULL,"Yes",NULL,NULL,"Ground floor",NULL,NULL,"Jogeshwari East","2018-09-12 16:57:20"
"1111","1","2BHK Apartment for Sale","54.45 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-dombivli-east-mumbai-at-lodha-palava-city/xdo4dx7lzpgx920d","954","582","2","2","New Sale","Marbonite","Yes","semi furnished","East","9th floor","Freehold","Under Construction","Dombivli East","2018-09-12 16:57:22"
"1112","1","3BHK Apartment for Sale","2.81 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-chembur-mumbai-at-godrej-prime/4ikpjt5z0t7kulml","1341","1032","3","3","Resale","Vitrified Tiles","No","semi furnished","North","10th floor","coop","2017","Chembur","2018-09-12 16:57:25"
"1113","1","1BHK Apartment for Sale","25 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-mulund-east-mumbai/wxd47amvskcqdonw","300","240","1","1","Resale","Vitrified Tiles","Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Mulund East","2018-09-12 16:57:30"
"1114","1","2BHK Apartment for Sale","1.6 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-chembur-mumbai-at-veena-serenity/p5z4lug4894xyzmh","579","579","2","2","New Sale","Vitrified Tiles","Yes","not furnished","East","7th floor","Freehold","Under Construction","Chembur","2018-09-12 16:57:33"
"1115","1","2BHK Apartment for Sale","96 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-mira-road-mumbai-at-punarvasu-chs/5glqbhnz3jhzuhjj","938","600","2","2","Resale","Ceramic","No","not furnished","North-East","4th floor",NULL,"2007","Mira Road","2018-09-12 16:57:40"
"1116","1","3BHK Apartment for Sale","2.4 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-kandivali-east-mumbai-at-sd-alpine/komhao3mvd0neyw1","1237","866","3","3","New Sale","Vitrified Tiles","Yes","not furnished","East","9th floor","Freehold","Under Construction","Kandivali East","2018-09-12 16:57:44"
"1117","1","1BHK Apartment for Sale","1.05 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-borivali-east-mumbai/3kcqo3rve9czxkcf","600","500","1","2","Resale","Vitrified Tiles","Yes","semi furnished","North-East","8th floor","Freehold","2008","Borivali East","2018-09-12 16:57:47"
"1118","1","1BHK Apartment for Sale","42 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-bhayandar-east-mumbai/1x6bp6mtjiqg2829","505","480","1","1","Resale","Vitrified Tiles","Yes","semi furnished","East","1st floor","Freehold","2008","Bhayandar East","2018-09-12 16:57:52"
"1119","1","1BHK Apartment for Sale","95 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-kandivali-east-mumbai/acrwfh7r7xub9j08","700","600","1","2","Resale","Vitrified Tiles","Yes","semi furnished","East","6th floor","Freehold","2010","Kandivali East","2018-09-12 16:57:56"
"1120","1","1BHK Apartment for Sale","93 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-kandivali-east-mumbai/jyjdvw7kq3ktdnbo","515","490","1","1","Resale","Vitrified Tiles","Yes","semi furnished","East","8th floor","Freehold","2008","Kandivali East","2018-09-12 16:57:59"
"1121","1","3BHK Apartment for Sale","2.95 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-malad-east-mumbai/anul6afevho1j9sd","1295","1095","3","3","Resale","Vitrified Tiles","Yes","semi furnished","South-West","2nd floor","Freehold","2010","Malad East","2018-09-12 16:58:03"
"1122","1","2BHK Apartment for Sale","1.6 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-andheri-east-mumbai-at-atul-blue-meadows-chs-ltd/fggeppbyn8wwew6g","1035","700","2","2","New Sale","Vitrified Tiles","Yes","not furnished","West","1st floor",NULL,"2011","Andheri East","2018-09-12 16:58:07"
"1123","1","1BHK Apartment for Sale","89 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-dharavi-mumbai/76bxagerbbjuq67m","600","500","1","1","Resale","Vitrified Tiles","Yes","semi furnished","North","12th floor","Freehold","2008","Dharavi","2018-09-12 16:58:11"
"1124","1","1BHK Apartment for Sale","1.5 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-shivaji-park-mumbai/fgxgcvo0r41pnjpg","300","280","1","2","Resale","Marble Flooring","Yes","semi furnished","West","6th floor","Freehold","2012","Shivaji Park","2018-09-12 16:58:15"
"1125","1","2BHK Apartment for Sale","1.6 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-malad-west-mumbai/964zbr0tk0216mgi","1000","800","2","2","Resale","Vitrified Tiles","Yes","semi furnished","West","7th floor","Freehold","2008","Malad West","2018-09-12 16:58:18"
"1126","1","3BHK Apartment for Sale","80 Lakhs","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-mira-road-mumbai/fek9ayu6uv4m4nq6","1050","850","3","3","Resale","Vitrified Tiles","Yes","semi furnished",NULL,"7th floor","Freehold","2008","Mira Road","2018-09-12 16:58:21"
"1127","1","2BHK Apartment for Sale","38.1 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/unfurnished-furnished-2bhk-apartment-for-sale-in-badlapur-east-mumbai-at-deep-laxmi-manohar-shreeji-nirvana-phase-iv/6mwbcew9p8pfohvd","923","646","2","2","New Sale","Vetrified","Yes","Unfurnished furnished",NULL,"Ground floor",NULL,NULL,"Badlapur East","2018-09-12 16:58:25"
"1128","1","2BHK Apartment for Sale","38.1 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/unfurnished-furnished-2bhk-apartment-for-sale-in-badlapur-east-mumbai-at-deep-laxmi-manohar-shreeji-nirvana-phase-iv/s8pdjvayu7ghrmhu","923","646","2","2","New Sale","Vetrified","Yes","Unfurnished furnished",NULL,"Ground floor",NULL,NULL,"Badlapur East","2018-09-12 16:58:29"
